day;time distance;space distance;sex one;sex two;time;name one;name two
30/11/2020;70.0;8;macho;hembra;1900-01-01T13:45:00.000000000;T11;T133
30/11/2020;60.0;8;macho;hembra;1900-01-01T13:45:00.000000000;T11;T133
30/11/2020;49.0;7;macho;hembra;1900-01-01T13:45:00.000000000;T11;T133
30/11/2020;40.0;9;macho;hembra;1900-01-01T13:45:00.000000000;T11;T133
30/11/2020;30.0;7;macho;hembra;1900-01-01T13:45:00.000000000;T11;T133
30/11/2020;20.0;3;macho;hembra;1900-01-01T13:45:00.000000000;T11;T133
30/11/2020;10.0;5;macho;hembra;1900-01-01T13:45:00.000000000;T11;T133
30/11/2020;1.0;5;macho;hembra;1900-01-01T13:45:00.000000000;T11;T133
30/11/2020;3.0;4;macho;hembra;1900-01-01T13:45:00.000000000;T11;T133
30/11/2020;11.0;4;macho;hembra;1900-01-01T13:45:00.000000000;T11;T133
30/11/2020;21.0;6;macho;hembra;1900-01-01T13:45:00.000000000;T11;T133
30/11/2020;31.0;4;macho;hembra;1900-01-01T13:45:00.000000000;T11;T133
30/11/2020;41.0;7;macho;hembra;1900-01-01T13:45:00.000000000;T11;T133
30/11/2020;11.0;4;macho;hembra;1900-01-01T13:45:00.000000000;T11;T133
30/11/2020;61.0;3;macho;hembra;1900-01-01T13:45:00.000000000;T11;T133
30/11/2020;71.0;7;macho;hembra;1900-01-01T13:45:00.000000000;T11;T133
30/11/2020;81.0;3;macho;hembra;1900-01-01T13:45:00.000000000;T11;T133
30/11/2020;10.0;5;macho;hembra;1900-01-01T13:45:00.000000000;T11;T133
30/11/2020;101.0;6;macho;hembra;1900-01-01T13:45:00.000000000;T11;T133
30/11/2020;111.0;6;macho;hembra;1900-01-01T13:45:00.000000000;T11;T133
30/11/2020;3.0;4;macho;hembra;1900-01-01T13:45:00.000000000;T11;T133
30/11/2020;131.0;3;macho;hembra;1900-01-01T13:45:00.000000000;T11;T133
30/11/2020;31.0;4;macho;hembra;1900-01-01T13:45:00.000000000;T11;T133
30/11/2020;49.0;6;macho;hembra;1900-01-01T13:45:00.000000000;T11;T133
30/11/2020;31.0;4;macho;hembra;1900-01-01T13:45:00.000000000;T11;T133
30/11/2020;171.0;7;macho;hembra;1900-01-01T13:45:00.000000000;T11;T133
30/11/2020;3.0;4;macho;hembra;1900-01-01T13:45:00.000000000;T11;T133
30/11/2020;191.0;5;macho;hembra;1900-01-01T13:45:00.000000000;T11;T133
30/11/2020;202.0;6;macho;hembra;1900-01-01T13:45:00.000000000;T11;T133
30/11/2020;212.0;5;macho;hembra;1900-01-01T13:45:00.000000000;T11;T133
30/11/2020;222.0;5;macho;hembra;1900-01-01T13:45:00.000000000;T11;T133
30/11/2020;232.0;4;macho;hembra;1900-01-01T13:45:00.000000000;T11;T133
30/11/2020;242.0;4;macho;hembra;1900-01-01T13:45:00.000000000;T11;T133
30/11/2020;202.0;4;macho;hembra;1900-01-01T13:45:00.000000000;T11;T133
30/11/2020;262.0;5;macho;hembra;1900-01-01T13:45:00.000000000;T11;T133
30/11/2020;272.0;3;macho;hembra;1900-01-01T13:45:00.000000000;T11;T133
30/11/2020;282.0;3;macho;hembra;1900-01-01T13:45:00.000000000;T11;T133
30/11/2020;292.0;4;macho;hembra;1900-01-01T13:45:00.000000000;T11;T133
30/11/2020;131.0;5;macho;hembra;1900-01-01T13:45:00.000000000;T11;T133
30/11/2020;312.0;4;macho;hembra;1900-01-01T13:45:00.000000000;T11;T133
30/11/2020;212.0;5;macho;hembra;1900-01-01T13:45:00.000000000;T11;T133
30/11/2020;332.0;4;macho;hembra;1900-01-01T13:45:00.000000000;T11;T133
30/11/2020;342.0;7;macho;hembra;1900-01-01T13:45:00.000000000;T11;T133
30/11/2020;232.0;5;macho;hembra;1900-01-01T13:45:00.000000000;T11;T133
30/11/2020;11.0;4;macho;hembra;1900-01-01T13:45:00.000000000;T11;T133
30/11/2020;371.0;5;macho;hembra;1900-01-01T13:45:00.000000000;T11;T133
30/11/2020;372.0;4;macho;hembra;1900-01-01T13:45:00.000000000;T11;T133
30/11/2020;372.0;4;macho;hembra;1900-01-01T13:45:00.000000000;T11;T133
30/11/2020;392.0;7;macho;hembra;1900-01-01T13:45:00.000000000;T11;T133
30/11/2020;49.0;6;macho;hembra;1900-01-01T13:45:00.000000000;T11;T133
30/11/2020;412.0;6;macho;hembra;1900-01-01T13:45:00.000000000;T11;T133
30/11/2020;422.0;7;macho;hembra;1900-01-01T13:45:00.000000000;T11;T133
30/11/2020;432.0;13;macho;hembra;1900-01-01T13:45:00.000000000;T11;T133
30/11/2020;442.0;18;macho;hembra;1900-01-01T13:45:00.000000000;T11;T133
30/11/2020;113.0;2;macho;hembra;1900-01-01T13:48:00.000000000;T11;T133
30/11/2020;103.0;2;macho;hembra;1900-01-01T13:48:00.000000000;T11;T133
30/11/2020;93.0;2;macho;hembra;1900-01-01T13:48:00.000000000;T11;T133
30/11/2020;83.0;5;macho;hembra;1900-01-01T13:48:00.000000000;T11;T133
30/11/2020;73.0;1;macho;hembra;1900-01-01T13:48:00.000000000;T11;T133
30/11/2020;63.0;9;macho;hembra;1900-01-01T13:48:00.000000000;T11;T133
30/11/2020;52.0;6;macho;hembra;1900-01-01T13:48:00.000000000;T11;T133
30/11/2020;43.0;1;macho;hembra;1900-01-01T13:48:00.000000000;T11;T133
30/11/2020;33.0;2;macho;hembra;1900-01-01T13:48:00.000000000;T11;T133
30/11/2020;23.0;10;macho;hembra;1900-01-01T13:48:00.000000000;T11;T133
30/11/2020;13.0;10;macho;hembra;1900-01-01T13:48:00.000000000;T11;T133
30/11/2020;2.0;9;macho;hembra;1900-01-01T13:48:00.000000000;T11;T133
30/11/2020;0.0;10;macho;hembra;1900-01-01T13:48:00.000000000;T11;T133
30/11/2020;8.0;7;macho;hembra;1900-01-01T13:48:00.000000000;T11;T133
30/11/2020;18.0;11;macho;hembra;1900-01-01T13:48:00.000000000;T11;T133
30/11/2020;28.0;11;macho;hembra;1900-01-01T13:48:00.000000000;T11;T133
30/11/2020;38.0;10;macho;hembra;1900-01-01T13:48:00.000000000;T11;T133
30/11/2020;8.0;12;macho;hembra;1900-01-01T13:48:00.000000000;T11;T133
30/11/2020;58.0;10;macho;hembra;1900-01-01T13:48:00.000000000;T11;T133
30/11/2020;68.0;11;macho;hembra;1900-01-01T13:48:00.000000000;T11;T133
30/11/2020;78.0;9;macho;hembra;1900-01-01T13:48:00.000000000;T11;T133
30/11/2020;13.0;10;macho;hembra;1900-01-01T13:48:00.000000000;T11;T133
30/11/2020;98.0;11;macho;hembra;1900-01-01T13:48:00.000000000;T11;T133
30/11/2020;108.0;11;macho;hembra;1900-01-01T13:48:00.000000000;T11;T133
30/11/2020;0.0;10;macho;hembra;1900-01-01T13:48:00.000000000;T11;T133
30/11/2020;128.0;9;macho;hembra;1900-01-01T13:48:00.000000000;T11;T133
30/11/2020;28.0;10;macho;hembra;1900-01-01T13:48:00.000000000;T11;T133
30/11/2020;52.0;11;macho;hembra;1900-01-01T13:48:00.000000000;T11;T133
30/11/2020;28.0;10;macho;hembra;1900-01-01T13:48:00.000000000;T11;T133
30/11/2020;168.0;10;macho;hembra;1900-01-01T13:48:00.000000000;T11;T133
30/11/2020;0.0;9;macho;hembra;1900-01-01T13:48:00.000000000;T11;T133
30/11/2020;188.0;10;macho;hembra;1900-01-01T13:48:00.000000000;T11;T133
30/11/2020;199.0;15;macho;hembra;1900-01-01T13:48:00.000000000;T11;T133
30/11/2020;209.0;12;macho;hembra;1900-01-01T13:48:00.000000000;T11;T133
30/11/2020;219.0;11;macho;hembra;1900-01-01T13:48:00.000000000;T11;T133
30/11/2020;229.0;10;macho;hembra;1900-01-01T13:48:00.000000000;T11;T133
30/11/2020;239.0;11;macho;hembra;1900-01-01T13:48:00.000000000;T11;T133
30/11/2020;199.0;12;macho;hembra;1900-01-01T13:48:00.000000000;T11;T133
30/11/2020;259.0;14;macho;hembra;1900-01-01T13:48:00.000000000;T11;T133
30/11/2020;269.0;13;macho;hembra;1900-01-01T13:48:00.000000000;T11;T133
30/11/2020;279.0;13;macho;hembra;1900-01-01T13:48:00.000000000;T11;T133
30/11/2020;289.0;14;macho;hembra;1900-01-01T13:48:00.000000000;T11;T133
30/11/2020;128.0;14;macho;hembra;1900-01-01T13:48:00.000000000;T11;T133
30/11/2020;309.0;12;macho;hembra;1900-01-01T13:48:00.000000000;T11;T133
30/11/2020;209.0;13;macho;hembra;1900-01-01T13:48:00.000000000;T11;T133
30/11/2020;329.0;12;macho;hembra;1900-01-01T13:48:00.000000000;T11;T133
30/11/2020;339.0;15;macho;hembra;1900-01-01T13:48:00.000000000;T11;T133
30/11/2020;229.0;13;macho;hembra;1900-01-01T13:48:00.000000000;T11;T133
30/11/2020;8.0;12;macho;hembra;1900-01-01T13:48:00.000000000;T11;T133
30/11/2020;368.0;9;macho;hembra;1900-01-01T13:48:00.000000000;T11;T133
30/11/2020;369.0;12;macho;hembra;1900-01-01T13:48:00.000000000;T11;T133
30/11/2020;369.0;13;macho;hembra;1900-01-01T13:48:00.000000000;T11;T133
30/11/2020;389.0;17;macho;hembra;1900-01-01T13:48:00.000000000;T11;T133
30/11/2020;52.0;11;macho;hembra;1900-01-01T13:48:00.000000000;T11;T133
30/11/2020;409.0;10;macho;hembra;1900-01-01T13:48:00.000000000;T11;T133
30/11/2020;419.0;13;macho;hembra;1900-01-01T13:48:00.000000000;T11;T133
30/11/2020;120.0;17;macho;hembra;1900-01-01T13:55:00.000000000;T11;T133
30/11/2020;110.0;17;macho;hembra;1900-01-01T13:55:00.000000000;T11;T133
30/11/2020;100.0;17;macho;hembra;1900-01-01T13:55:00.000000000;T11;T133
30/11/2020;90.0;16;macho;hembra;1900-01-01T13:55:00.000000000;T11;T133
30/11/2020;80.0;17;macho;hembra;1900-01-01T13:55:00.000000000;T11;T133
30/11/2020;70.0;14;macho;hembra;1900-01-01T13:55:00.000000000;T11;T133
30/11/2020;59.0;15;macho;hembra;1900-01-01T13:55:00.000000000;T11;T133
30/11/2020;50.0;19;macho;hembra;1900-01-01T13:55:00.000000000;T11;T133
30/11/2020;40.0;16;macho;hembra;1900-01-01T13:55:00.000000000;T11;T133
30/11/2020;30.0;9;macho;hembra;1900-01-01T13:55:00.000000000;T11;T133
30/11/2020;20.0;10;macho;hembra;1900-01-01T13:55:00.000000000;T11;T133
30/11/2020;9.0;11;macho;hembra;1900-01-01T13:55:00.000000000;T11;T133
30/11/2020;7.0;10;macho;hembra;1900-01-01T13:55:00.000000000;T11;T133
30/11/2020;1.0;12;macho;hembra;1900-01-01T13:55:00.000000000;T11;T133
30/11/2020;11.0;11;macho;hembra;1900-01-01T13:55:00.000000000;T11;T133
30/11/2020;21.0;9;macho;hembra;1900-01-01T13:55:00.000000000;T11;T133
30/11/2020;31.0;12;macho;hembra;1900-01-01T13:55:00.000000000;T11;T133
30/11/2020;1.0;8;macho;hembra;1900-01-01T13:55:00.000000000;T11;T133
30/11/2020;51.0;9;macho;hembra;1900-01-01T13:55:00.000000000;T11;T133
30/11/2020;61.0;12;macho;hembra;1900-01-01T13:55:00.000000000;T11;T133
30/11/2020;71.0;10;macho;hembra;1900-01-01T13:55:00.000000000;T11;T133
30/11/2020;20.0;10;macho;hembra;1900-01-01T13:55:00.000000000;T11;T133
30/11/2020;91.0;11;macho;hembra;1900-01-01T13:55:00.000000000;T11;T133
30/11/2020;101.0;10;macho;hembra;1900-01-01T13:55:00.000000000;T11;T133
30/11/2020;7.0;10;macho;hembra;1900-01-01T13:55:00.000000000;T11;T133
30/11/2020;121.0;10;macho;hembra;1900-01-01T13:55:00.000000000;T11;T133
30/11/2020;21.0;10;macho;hembra;1900-01-01T13:55:00.000000000;T11;T133
30/11/2020;59.0;10;macho;hembra;1900-01-01T13:55:00.000000000;T11;T133
30/11/2020;21.0;10;macho;hembra;1900-01-01T13:55:00.000000000;T11;T133
30/11/2020;161.0;13;macho;hembra;1900-01-01T13:55:00.000000000;T11;T133
30/11/2020;7.0;10;macho;hembra;1900-01-01T13:55:00.000000000;T11;T133
30/11/2020;181.0;10;macho;hembra;1900-01-01T13:55:00.000000000;T11;T133
30/11/2020;192.0;5;macho;hembra;1900-01-01T13:55:00.000000000;T11;T133
30/11/2020;202.0;8;macho;hembra;1900-01-01T13:55:00.000000000;T11;T133
30/11/2020;212.0;9;macho;hembra;1900-01-01T13:55:00.000000000;T11;T133
30/11/2020;222.0;9;macho;hembra;1900-01-01T13:55:00.000000000;T11;T133
30/11/2020;232.0;9;macho;hembra;1900-01-01T13:55:00.000000000;T11;T133
30/11/2020;192.0;7;macho;hembra;1900-01-01T13:55:00.000000000;T11;T133
30/11/2020;252.0;6;macho;hembra;1900-01-01T13:55:00.000000000;T11;T133
30/11/2020;262.0;6;macho;hembra;1900-01-01T13:55:00.000000000;T11;T133
30/11/2020;272.0;5;macho;hembra;1900-01-01T13:55:00.000000000;T11;T133
30/11/2020;282.0;5;macho;hembra;1900-01-01T13:55:00.000000000;T11;T133
30/11/2020;121.0;6;macho;hembra;1900-01-01T13:55:00.000000000;T11;T133
30/11/2020;302.0;8;macho;hembra;1900-01-01T13:55:00.000000000;T11;T133
30/11/2020;202.0;8;macho;hembra;1900-01-01T13:55:00.000000000;T11;T133
30/11/2020;322.0;8;macho;hembra;1900-01-01T13:55:00.000000000;T11;T133
30/11/2020;332.0;7;macho;hembra;1900-01-01T13:55:00.000000000;T11;T133
30/11/2020;222.0;7;macho;hembra;1900-01-01T13:55:00.000000000;T11;T133
30/11/2020;1.0;8;macho;hembra;1900-01-01T13:55:00.000000000;T11;T133
30/11/2020;361.0;11;macho;hembra;1900-01-01T13:55:00.000000000;T11;T133
30/11/2020;362.0;7;macho;hembra;1900-01-01T13:55:00.000000000;T11;T133
30/11/2020;362.0;6;macho;hembra;1900-01-01T13:55:00.000000000;T11;T133
30/11/2020;382.0;2;macho;hembra;1900-01-01T13:55:00.000000000;T11;T133
30/11/2020;59.0;10;macho;hembra;1900-01-01T13:55:00.000000000;T11;T133
30/11/2020;402.0;12;macho;hembra;1900-01-01T13:55:00.000000000;T11;T133
30/11/2020;412.0;11;macho;hembra;1900-01-01T13:55:00.000000000;T11;T133
30/11/2020;422.0;11;macho;hembra;1900-01-01T13:55:00.000000000;T11;T133
30/11/2020;432.0;15;macho;hembra;1900-01-01T13:55:00.000000000;T11;T133
30/11/2020;442.0;19;macho;hembra;1900-01-01T13:55:00.000000000;T11;T133
30/11/2020;130.0;2;macho;hembra;1900-01-01T14:05:00.000000000;T11;T133
30/11/2020;120.0;2;macho;hembra;1900-01-01T14:05:00.000000000;T11;T133
30/11/2020;110.0;2;macho;hembra;1900-01-01T14:05:00.000000000;T11;T133
30/11/2020;100.0;4;macho;hembra;1900-01-01T14:05:00.000000000;T11;T133
30/11/2020;90.0;1;macho;hembra;1900-01-01T14:05:00.000000000;T11;T133
30/11/2020;80.0;8;macho;hembra;1900-01-01T14:05:00.000000000;T11;T133
30/11/2020;69.0;5;macho;hembra;1900-01-01T14:05:00.000000000;T11;T133
30/11/2020;60.0;1;macho;hembra;1900-01-01T14:05:00.000000000;T11;T133
30/11/2020;50.0;2;macho;hembra;1900-01-01T14:05:00.000000000;T11;T133
30/11/2020;40.0;9;macho;hembra;1900-01-01T14:05:00.000000000;T11;T133
30/11/2020;30.0;10;macho;hembra;1900-01-01T14:05:00.000000000;T11;T133
30/11/2020;19.0;8;macho;hembra;1900-01-01T14:05:00.000000000;T11;T133
30/11/2020;17.0;9;macho;hembra;1900-01-01T14:05:00.000000000;T11;T133
30/11/2020;9.0;6;macho;hembra;1900-01-01T14:05:00.000000000;T11;T133
30/11/2020;1.0;10;macho;hembra;1900-01-01T14:05:00.000000000;T11;T133
30/11/2020;11.0;10;macho;hembra;1900-01-01T14:05:00.000000000;T11;T133
30/11/2020;21.0;9;macho;hembra;1900-01-01T14:05:00.000000000;T11;T133
30/11/2020;9.0;11;macho;hembra;1900-01-01T14:05:00.000000000;T11;T133
30/11/2020;41.0;10;macho;hembra;1900-01-01T14:05:00.000000000;T11;T133
30/11/2020;51.0;11;macho;hembra;1900-01-01T14:05:00.000000000;T11;T133
30/11/2020;61.0;9;macho;hembra;1900-01-01T14:05:00.000000000;T11;T133
30/11/2020;30.0;9;macho;hembra;1900-01-01T14:05:00.000000000;T11;T133
30/11/2020;81.0;10;macho;hembra;1900-01-01T14:05:00.000000000;T11;T133
30/11/2020;91.0;10;macho;hembra;1900-01-01T14:05:00.000000000;T11;T133
30/11/2020;17.0;9;macho;hembra;1900-01-01T14:05:00.000000000;T11;T133
30/11/2020;111.0;8;macho;hembra;1900-01-01T14:05:00.000000000;T11;T133
30/11/2020;11.0;9;macho;hembra;1900-01-01T14:05:00.000000000;T11;T133
30/11/2020;69.0;10;macho;hembra;1900-01-01T14:05:00.000000000;T11;T133
30/11/2020;11.0;9;macho;hembra;1900-01-01T14:05:00.000000000;T11;T133
30/11/2020;151.0;9;macho;hembra;1900-01-01T14:05:00.000000000;T11;T133
30/11/2020;17.0;9;macho;hembra;1900-01-01T14:05:00.000000000;T11;T133
30/11/2020;171.0;10;macho;hembra;1900-01-01T14:05:00.000000000;T11;T133
30/11/2020;182.0;14;macho;hembra;1900-01-01T14:05:00.000000000;T11;T133
30/11/2020;192.0;11;macho;hembra;1900-01-01T14:05:00.000000000;T11;T133
30/11/2020;202.0;10;macho;hembra;1900-01-01T14:05:00.000000000;T11;T133
30/11/2020;212.0;10;macho;hembra;1900-01-01T14:05:00.000000000;T11;T133
30/11/2020;222.0;10;macho;hembra;1900-01-01T14:05:00.000000000;T11;T133
30/11/2020;182.0;12;macho;hembra;1900-01-01T14:05:00.000000000;T11;T133
30/11/2020;242.0;14;macho;hembra;1900-01-01T14:05:00.000000000;T11;T133
30/11/2020;252.0;12;macho;hembra;1900-01-01T14:05:00.000000000;T11;T133
30/11/2020;262.0;13;macho;hembra;1900-01-01T14:05:00.000000000;T11;T133
30/11/2020;272.0;13;macho;hembra;1900-01-01T14:05:00.000000000;T11;T133
30/11/2020;111.0;13;macho;hembra;1900-01-01T14:05:00.000000000;T11;T133
30/11/2020;292.0;11;macho;hembra;1900-01-01T14:05:00.000000000;T11;T133
30/11/2020;192.0;12;macho;hembra;1900-01-01T14:05:00.000000000;T11;T133
30/11/2020;312.0;11;macho;hembra;1900-01-01T14:05:00.000000000;T11;T133
30/11/2020;322.0;14;macho;hembra;1900-01-01T14:05:00.000000000;T11;T133
30/11/2020;212.0;12;macho;hembra;1900-01-01T14:05:00.000000000;T11;T133
30/11/2020;9.0;11;macho;hembra;1900-01-01T14:05:00.000000000;T11;T133
30/11/2020;351.0;9;macho;hembra;1900-01-01T14:05:00.000000000;T11;T133
30/11/2020;352.0;12;macho;hembra;1900-01-01T14:05:00.000000000;T11;T133
30/11/2020;352.0;12;macho;hembra;1900-01-01T14:05:00.000000000;T11;T133
30/11/2020;372.0;16;macho;hembra;1900-01-01T14:05:00.000000000;T11;T133
30/11/2020;69.0;11;macho;hembra;1900-01-01T14:05:00.000000000;T11;T133
30/11/2020;392.0;9;macho;hembra;1900-01-01T14:05:00.000000000;T11;T133
30/11/2020;402.0;12;macho;hembra;1900-01-01T14:05:00.000000000;T11;T133
30/11/2020;412.0;19;macho;hembra;1900-01-01T14:05:00.000000000;T11;T133
30/11/2020;149.0;3;macho;hembra;1900-01-01T14:24:00.000000000;T11;T133
30/11/2020;139.0;2;macho;hembra;1900-01-01T14:24:00.000000000;T11;T133
30/11/2020;129.0;2;macho;hembra;1900-01-01T14:24:00.000000000;T11;T133
30/11/2020;119.0;3;macho;hembra;1900-01-01T14:24:00.000000000;T11;T133
30/11/2020;109.0;0;macho;hembra;1900-01-01T14:24:00.000000000;T11;T133
30/11/2020;99.0;7;macho;hembra;1900-01-01T14:24:00.000000000;T11;T133
30/11/2020;88.0;4;macho;hembra;1900-01-01T14:24:00.000000000;T11;T133
30/11/2020;79.0;2;macho;hembra;1900-01-01T14:24:00.000000000;T11;T133
30/11/2020;69.0;2;macho;hembra;1900-01-01T14:24:00.000000000;T11;T133
30/11/2020;59.0;8;macho;hembra;1900-01-01T14:24:00.000000000;T11;T133
30/11/2020;49.0;9;macho;hembra;1900-01-01T14:24:00.000000000;T11;T133
30/11/2020;38.0;7;macho;hembra;1900-01-01T14:24:00.000000000;T11;T133
30/11/2020;36.0;8;macho;hembra;1900-01-01T14:24:00.000000000;T11;T133
30/11/2020;28.0;5;macho;hembra;1900-01-01T14:24:00.000000000;T11;T133
30/11/2020;18.0;9;macho;hembra;1900-01-01T14:24:00.000000000;T11;T133
30/11/2020;8.0;9;macho;hembra;1900-01-01T14:24:00.000000000;T11;T133
30/11/2020;2.0;8;macho;hembra;1900-01-01T14:24:00.000000000;T11;T133
30/11/2020;28.0;10;macho;hembra;1900-01-01T14:24:00.000000000;T11;T133
30/11/2020;22.0;9;macho;hembra;1900-01-01T14:24:00.000000000;T11;T133
30/11/2020;32.0;10;macho;hembra;1900-01-01T14:24:00.000000000;T11;T133
30/11/2020;42.0;8;macho;hembra;1900-01-01T14:24:00.000000000;T11;T133
30/11/2020;49.0;8;macho;hembra;1900-01-01T14:24:00.000000000;T11;T133
30/11/2020;62.0;9;macho;hembra;1900-01-01T14:24:00.000000000;T11;T133
30/11/2020;72.0;9;macho;hembra;1900-01-01T14:24:00.000000000;T11;T133
30/11/2020;36.0;8;macho;hembra;1900-01-01T14:24:00.000000000;T11;T133
30/11/2020;92.0;7;macho;hembra;1900-01-01T14:24:00.000000000;T11;T133
30/11/2020;8.0;8;macho;hembra;1900-01-01T14:24:00.000000000;T11;T133
30/11/2020;88.0;9;macho;hembra;1900-01-01T14:24:00.000000000;T11;T133
30/11/2020;8.0;8;macho;hembra;1900-01-01T14:24:00.000000000;T11;T133
30/11/2020;132.0;8;macho;hembra;1900-01-01T14:24:00.000000000;T11;T133
30/11/2020;36.0;8;macho;hembra;1900-01-01T14:24:00.000000000;T11;T133
30/11/2020;152.0;9;macho;hembra;1900-01-01T14:24:00.000000000;T11;T133
30/11/2020;163.0;13;macho;hembra;1900-01-01T14:24:00.000000000;T11;T133
30/11/2020;173.0;10;macho;hembra;1900-01-01T14:24:00.000000000;T11;T133
30/11/2020;183.0;9;macho;hembra;1900-01-01T14:24:00.000000000;T11;T133
30/11/2020;193.0;9;macho;hembra;1900-01-01T14:24:00.000000000;T11;T133
30/11/2020;203.0;9;macho;hembra;1900-01-01T14:24:00.000000000;T11;T133
30/11/2020;163.0;11;macho;hembra;1900-01-01T14:24:00.000000000;T11;T133
30/11/2020;223.0;14;macho;hembra;1900-01-01T14:24:00.000000000;T11;T133
30/11/2020;233.0;11;macho;hembra;1900-01-01T14:24:00.000000000;T11;T133
30/11/2020;243.0;12;macho;hembra;1900-01-01T14:24:00.000000000;T11;T133
30/11/2020;253.0;12;macho;hembra;1900-01-01T14:24:00.000000000;T11;T133
30/11/2020;92.0;12;macho;hembra;1900-01-01T14:24:00.000000000;T11;T133
30/11/2020;273.0;10;macho;hembra;1900-01-01T14:24:00.000000000;T11;T133
30/11/2020;173.0;11;macho;hembra;1900-01-01T14:24:00.000000000;T11;T133
30/11/2020;293.0;10;macho;hembra;1900-01-01T14:24:00.000000000;T11;T133
30/11/2020;303.0;13;macho;hembra;1900-01-01T14:24:00.000000000;T11;T133
30/11/2020;193.0;11;macho;hembra;1900-01-01T14:24:00.000000000;T11;T133
30/11/2020;28.0;10;macho;hembra;1900-01-01T14:24:00.000000000;T11;T133
30/11/2020;332.0;8;macho;hembra;1900-01-01T14:24:00.000000000;T11;T133
30/11/2020;333.0;11;macho;hembra;1900-01-01T14:24:00.000000000;T11;T133
30/11/2020;333.0;12;macho;hembra;1900-01-01T14:24:00.000000000;T11;T133
30/11/2020;353.0;16;macho;hembra;1900-01-01T14:24:00.000000000;T11;T133
30/11/2020;88.0;10;macho;hembra;1900-01-01T14:24:00.000000000;T11;T133
30/11/2020;373.0;8;macho;hembra;1900-01-01T14:24:00.000000000;T11;T133
30/11/2020;383.0;11;macho;hembra;1900-01-01T14:24:00.000000000;T11;T133
30/11/2020;393.0;18;macho;hembra;1900-01-01T14:24:00.000000000;T11;T133
30/11/2020;149.0;3;macho;hembra;1900-01-01T14:24:00.000000000;T11;T133
30/11/2020;139.0;2;macho;hembra;1900-01-01T14:24:00.000000000;T11;T133
30/11/2020;129.0;2;macho;hembra;1900-01-01T14:24:00.000000000;T11;T133
30/11/2020;119.0;4;macho;hembra;1900-01-01T14:24:00.000000000;T11;T133
30/11/2020;109.0;1;macho;hembra;1900-01-01T14:24:00.000000000;T11;T133
30/11/2020;99.0;8;macho;hembra;1900-01-01T14:24:00.000000000;T11;T133
30/11/2020;88.0;5;macho;hembra;1900-01-01T14:24:00.000000000;T11;T133
30/11/2020;79.0;2;macho;hembra;1900-01-01T14:24:00.000000000;T11;T133
30/11/2020;69.0;3;macho;hembra;1900-01-01T14:24:00.000000000;T11;T133
30/11/2020;59.0;9;macho;hembra;1900-01-01T14:24:00.000000000;T11;T133
30/11/2020;49.0;10;macho;hembra;1900-01-01T14:24:00.000000000;T11;T133
30/11/2020;38.0;8;macho;hembra;1900-01-01T14:24:00.000000000;T11;T133
30/11/2020;36.0;9;macho;hembra;1900-01-01T14:24:00.000000000;T11;T133
30/11/2020;28.0;6;macho;hembra;1900-01-01T14:24:00.000000000;T11;T133
30/11/2020;18.0;10;macho;hembra;1900-01-01T14:24:00.000000000;T11;T133
30/11/2020;8.0;10;macho;hembra;1900-01-01T14:24:00.000000000;T11;T133
30/11/2020;2.0;9;macho;hembra;1900-01-01T14:24:00.000000000;T11;T133
30/11/2020;28.0;11;macho;hembra;1900-01-01T14:24:00.000000000;T11;T133
30/11/2020;22.0;10;macho;hembra;1900-01-01T14:24:00.000000000;T11;T133
30/11/2020;32.0;10;macho;hembra;1900-01-01T14:24:00.000000000;T11;T133
30/11/2020;42.0;9;macho;hembra;1900-01-01T14:24:00.000000000;T11;T133
30/11/2020;49.0;9;macho;hembra;1900-01-01T14:24:00.000000000;T11;T133
30/11/2020;62.0;10;macho;hembra;1900-01-01T14:24:00.000000000;T11;T133
30/11/2020;72.0;10;macho;hembra;1900-01-01T14:24:00.000000000;T11;T133
30/11/2020;36.0;9;macho;hembra;1900-01-01T14:24:00.000000000;T11;T133
30/11/2020;92.0;8;macho;hembra;1900-01-01T14:24:00.000000000;T11;T133
30/11/2020;8.0;9;macho;hembra;1900-01-01T14:24:00.000000000;T11;T133
30/11/2020;88.0;10;macho;hembra;1900-01-01T14:24:00.000000000;T11;T133
30/11/2020;8.0;9;macho;hembra;1900-01-01T14:24:00.000000000;T11;T133
30/11/2020;132.0;9;macho;hembra;1900-01-01T14:24:00.000000000;T11;T133
30/11/2020;36.0;8;macho;hembra;1900-01-01T14:24:00.000000000;T11;T133
30/11/2020;152.0;10;macho;hembra;1900-01-01T14:24:00.000000000;T11;T133
30/11/2020;163.0;14;macho;hembra;1900-01-01T14:24:00.000000000;T11;T133
30/11/2020;173.0;11;macho;hembra;1900-01-01T14:24:00.000000000;T11;T133
30/11/2020;183.0;10;macho;hembra;1900-01-01T14:24:00.000000000;T11;T133
30/11/2020;193.0;10;macho;hembra;1900-01-01T14:24:00.000000000;T11;T133
30/11/2020;203.0;10;macho;hembra;1900-01-01T14:24:00.000000000;T11;T133
30/11/2020;163.0;12;macho;hembra;1900-01-01T14:24:00.000000000;T11;T133
30/11/2020;223.0;14;macho;hembra;1900-01-01T14:24:00.000000000;T11;T133
30/11/2020;233.0;12;macho;hembra;1900-01-01T14:24:00.000000000;T11;T133
30/11/2020;243.0;13;macho;hembra;1900-01-01T14:24:00.000000000;T11;T133
